polyid,alpha,I_index,flowtotalcnt,flowtotallength
2303,823.8826872619017,3.0,3.0,41.849276004763624
2304,823.8826872619017,1.0,1.0,1.945375436042743
2306,823.8826872619017,1.0,1.0,6.575623013419305
2308,823.8826872619017,1.0,1.0,36.915648018767776
2341,823.8826872619017,1.0,1.0,23.16537772624594
2348,823.8826872619017,1.0,1.0,10.393957670618708
2352,823.8826872619017,1.0,1.0,9.346157304352785
2364,823.8826872619017,5.0,5.0,44.54937330594944
2365,823.8826872619017,2.0,3.0,28.818875907679782
2368,823.8826872619017,2.0,2.0,12.103121913365255
2369,823.8826872619017,2.0,3.0,8.469433907150655
2370,823.8826872619017,1.0,1.0,4.194995103816308
2371,823.8826872619017,5.0,6.0,75.40510397559575
2372,823.8826872619017,4.0,8.0,55.62771900753216
2373,823.8826872619017,7.0,12.0,99.3246615843357
2374,823.8826872619017,5.0,5.0,60.499183405460215
2375,823.8826872619017,2.0,2.0,16.41932248261023
2376,823.8826872619017,4.0,6.0,35.35932356574221
2377,823.8826872619017,8.0,17.0,159.86584607488314
2378,823.8826872619017,4.0,4.0,74.32791471522636
2380,823.8826872619017,1.0,2.0,2.7269812706306364
2384,823.8826872619017,23.0,190.0,2341.874284107038
2385,823.8826872619017,3.0,4.0,40.18820029680739
2386,823.8826872619017,5.0,6.0,127.19055134183775
2387,823.8826872619017,7.0,9.0,117.07064721652692
2389,823.8826872619017,6.0,8.0,58.62805099789871
2391,823.8826872619017,1.0,1.0,17.90393189985737
2392,823.8826872619017,1.0,2.0,3.698350291957078
2393,823.8826872619017,1.0,1.0,1.6245463704078216
2397,823.8826872619017,2.0,2.0,16.93071742651697
2398,823.8826872619017,3.0,3.0,38.26217721053271
2399,823.8826872619017,1.0,1.0,2.519861304286436
2400,823.8826872619017,7.0,9.0,115.80531353596503
2401,823.8826872619017,4.0,10.0,94.04749423156449
2402,823.8826872619017,2.0,3.0,26.657553967047647
2403,823.8826872619017,4.0,11.0,92.01852737099769
2404,823.8826872619017,2.0,2.0,16.100436126116758
2405,823.8826872619017,3.0,4.0,51.9335938776032
2406,823.8826872619017,2.0,2.0,25.12977237632584
2409,823.8826872619017,1.0,1.0,3.04527572385831
2412,823.8826872619017,1.0,1.0,4.701951608650396
2413,823.8826872619017,1.0,1.0,18.211002382839663
2430,823.8826872619017,1.0,1.0,9.920928827194755
2450,823.8826872619017,3.0,3.0,38.484533605963755
2454,823.8826872619017,1.0,1.0,19.80543303118703
2459,823.8826872619017,1.0,2.0,14.275259399726684
2475,823.8826872619017,1.0,1.0,6.664515473037973
2477,823.8826872619017,2.0,2.0,14.326035555396615
2479,823.8826872619017,5.0,7.0,72.72176786012595
2480,823.8826872619017,5.0,6.0,66.48059038643306
2481,823.8826872619017,3.0,4.0,38.24835866816786
2483,823.8826872619017,4.0,4.0,41.38689808427628
2484,823.8826872619017,6.0,8.0,80.24762859593864
2486,823.8826872619017,1.0,2.0,5.7329992041328675
2487,823.8826872619017,2.0,4.0,23.49139695899169
2489,823.8826872619017,2.0,4.0,25.79480806931294
2490,823.8826872619017,1.0,1.0,10.941109496015038
2492,823.8826872619017,3.0,3.0,43.097270395411165
2493,823.8826872619017,10.0,18.0,180.75562086537053
2495,823.8826872619017,3.0,3.0,26.676573912872822
2499,823.8826872619017,5.0,6.0,46.870130414689115
2500,823.8826872619017,2.0,2.0,33.98544758836242
2501,823.8826872619017,2.0,2.0,10.454071371128405
2503,823.8826872619017,1.0,1.0,10.85691973725623
2504,823.8826872619017,3.0,3.0,29.835761657721733
2505,823.8826872619017,2.0,5.0,28.70890862287483
2506,823.8826872619017,5.0,9.0,73.32144553765576
2507,823.8826872619017,5.0,7.0,70.21729818145523
2508,823.8826872619017,5.0,7.0,83.50411381585198
2509,823.8826872619017,4.0,7.0,47.02650381877845
2510,823.8826872619017,7.0,12.0,112.65145425862956
2511,823.8826872619017,7.0,9.0,119.86381895295924
2513,823.8826872619017,1.0,1.0,1.758717307234495
2518,823.8826872619017,3.0,3.0,24.415660822848317
2520,823.8826872619017,1.0,1.0,28.524776873223377
2577,823.8826872619017,1.0,1.0,7.02478049475329
2581,823.8826872619017,1.0,1.0,17.726340462758042
2584,823.8826872619017,6.0,6.0,63.95055825502245
2585,823.8826872619017,2.0,2.0,17.397358415218473
2586,823.8826872619017,5.0,5.0,55.69635749493297
2587,823.8826872619017,2.0,2.0,24.053874419073782
2588,823.8826872619017,1.0,2.0,4.112398103963395
2590,823.8826872619017,2.0,2.0,10.4798029036958
2591,823.8826872619017,1.0,1.0,10.268052871054351
2592,823.8826872619017,6.0,7.0,70.52703639801626
2593,823.8826872619017,6.0,9.0,108.21535659572649
2594,823.8826872619017,2.0,3.0,12.388258241600798
2595,823.8826872619017,3.0,5.0,56.67865088333117
2596,823.8826872619017,2.0,2.0,17.425772123745663
2599,823.8826872619017,10.0,25.0,246.97306237901347
2600,823.8826872619017,7.0,10.0,108.61612147467031
2601,823.8826872619017,7.0,10.0,96.29888631080131
2602,823.8826872619017,2.0,2.0,19.166187878682226
2603,823.8826872619017,3.0,5.0,23.070777271638065
2604,823.8826872619017,1.0,1.0,5.273545918203205
2605,823.8826872619017,7.0,13.0,97.07484065856174
2606,823.8826872619017,6.0,7.0,88.77592259765645
2607,823.8826872619017,1.0,1.0,11.889146777209737
2609,823.8826872619017,4.0,10.0,61.90723768239212
2610,823.8826872619017,7.0,13.0,89.39657491937747
2611,823.8826872619017,4.0,5.0,44.027562702698354
2612,823.8826872619017,9.0,16.0,190.04512303421495
2613,823.8826872619017,9.0,17.0,153.46753676180262
2614,823.8826872619017,10.0,19.0,171.88694459401128
2615,823.8826872619017,2.0,3.0,12.705261813731017
2618,823.8826872619017,2.0,2.0,4.285591000715742
2619,823.8826872619017,2.0,5.0,30.63274980331972
2620,823.8826872619017,3.0,4.0,20.125821946426615
2624,823.8826872619017,1.0,1.0,3.47267733570472
2625,823.8826872619017,2.0,2.0,15.5736567132272
2626,823.8826872619017,2.0,3.0,22.34957311787376
2627,823.8826872619017,5.0,6.0,141.90526958579522
2628,823.8826872619017,2.0,2.0,22.722635009347243
2629,823.8826872619017,2.0,2.0,11.273358761816825
2634,823.8826872619017,1.0,1.0,8.470603287134955
2655,823.8826872619017,1.0,1.0,18.418126219161365
2661,823.8826872619017,1.0,1.0,10.763167964586222
2663,823.8826872619017,1.0,1.0,12.952348819668785
2664,823.8826872619017,1.0,1.0,1.7019005595942684
2667,823.8826872619017,1.0,1.0,7.811861761390948
2683,823.8826872619017,5.0,8.0,65.38676002916438
2684,823.8826872619017,1.0,1.0,2.4351175851598055
2685,823.8826872619017,1.0,1.0,2.102861346591902
2687,823.8826872619017,1.0,1.0,1.7548841956989762
2691,823.8826872619017,4.0,7.0,26.930807232854
2692,823.8826872619017,5.0,8.0,57.304608462339615
2693,823.8826872619017,4.0,4.0,18.578962955631518
2695,823.8826872619017,3.0,3.0,18.18031366622066
2696,823.8826872619017,5.0,6.0,57.956450629022186
2697,823.8826872619017,2.0,2.0,21.31348792423663
2698,823.8826872619017,4.0,6.0,34.69280951331718
2700,823.8826872619017,3.0,4.0,21.591180386148597
2701,823.8826872619017,3.0,3.0,16.107844257089326
2702,823.8826872619017,10.0,22.0,170.8852642257154
2703,823.8826872619017,5.0,7.0,63.911892615716596
2704,823.8826872619017,3.0,4.0,35.9980330673471
2705,823.8826872619017,7.0,14.0,92.699330925997
2706,823.8826872619017,1.0,1.0,6.979173679385118
2707,823.8826872619017,7.0,10.0,86.74331964600266
2708,823.8826872619017,6.0,6.0,60.44395763991239
2709,823.8826872619017,10.0,21.0,187.71016942075804
2710,823.8826872619017,6.0,10.0,77.2509051682734
2711,823.8826872619017,4.0,7.0,56.17963797700665
2712,823.8826872619017,4.0,9.0,34.19408942655692
2714,823.8826872619017,4.0,6.0,42.33303853282939
2715,823.8826872619017,1.0,1.0,0.8775669766741564
2717,823.8826872619017,8.0,11.0,127.26320745003561
2718,823.8826872619017,8.0,12.0,118.51056574265814
2719,823.8826872619017,4.0,4.0,55.542882072704145
2720,823.8826872619017,5.0,11.0,87.11932609642982
2721,823.8826872619017,2.0,2.0,41.88948885163038
2722,823.8826872619017,2.0,2.0,45.933943485274746
2724,823.8826872619017,3.0,4.0,29.88480034946101
2725,823.8826872619017,2.0,2.0,21.057561643122746
2726,823.8826872619017,1.0,2.0,7.2813163062599315
2727,823.8826872619017,1.0,1.0,15.81293031620955
2728,823.8826872619017,1.0,1.0,22.367078137655795
2731,823.8826872619017,1.0,1.0,17.187240947218022
2732,823.8826872619017,1.0,1.0,13.68538230114161
2747,823.8826872619017,2.0,2.0,16.92156448718971
2763,823.8826872619017,1.0,1.0,1.810561091045832
2764,823.8826872619017,1.0,1.0,14.474888638880394
2766,823.8826872619017,3.0,4.0,40.203596504900545
2767,823.8826872619017,3.0,5.0,65.37736370799381
2768,823.8826872619017,3.0,3.0,50.796587711915976
2769,823.8826872619017,1.0,1.0,21.171300949133716
2772,823.8826872619017,3.0,5.0,28.320245785730332
2773,823.8826872619017,2.0,2.0,32.301587485440784
2774,823.8826872619017,3.0,3.0,36.71187957467951
2775,823.8826872619017,1.0,1.0,14.383021646450333
2776,823.8826872619017,1.0,1.0,1.1722078816372925
2789,823.8826872619017,3.0,5.0,31.990674989777037
2793,823.8826872619017,1.0,1.0,3.939936180034046
2796,823.8826872619017,2.0,3.0,17.236043972143676
2798,823.8826872619017,4.0,6.0,38.27455112609571
2801,823.8826872619017,6.0,9.0,75.66276327925017
2802,823.8826872619017,4.0,18.0,60.285679622486114
2804,823.8826872619017,1.0,2.0,3.947486600242967
2806,823.8826872619017,2.0,3.0,16.215547625633626
2807,823.8826872619017,5.0,9.0,54.9850591552473
2808,823.8826872619017,6.0,7.0,70.94003248066832
2809,823.8826872619017,2.0,2.0,11.729667106666637
2810,823.8826872619017,1.0,2.0,3.7896112271293747
2811,823.8826872619017,2.0,2.0,7.1959782378077435
2812,823.8826872619017,3.0,3.0,30.222899301055243
2813,823.8826872619017,4.0,4.0,32.644900876890304
2814,823.8826872619017,2.0,3.0,11.572749688355348
2815,823.8826872619017,3.0,9.0,39.809737877888615
2816,823.8826872619017,4.0,4.0,22.775209215665726
2817,823.8826872619017,6.0,10.0,73.11721167075785
2818,823.8826872619017,1.0,1.0,8.605644592441969
2820,823.8826872619017,3.0,5.0,49.36685099674808
2821,823.8826872619017,1.0,1.0,8.603315990499967
2822,823.8826872619017,1.0,1.0,1.195076453316724
2824,823.8826872619017,2.0,3.0,22.19762069931988
2825,823.8826872619017,3.0,6.0,53.83047832650466
2826,823.8826872619017,7.0,12.0,114.32094837333125
2827,823.8826872619017,7.0,13.0,123.01487689234186
2828,823.8826872619017,1.0,1.0,17.08570249559994
2829,823.8826872619017,1.0,1.0,2.5181987158120496
2831,823.8826872619017,2.0,3.0,12.093386282040239
2833,823.8826872619017,2.0,2.0,5.278547517846563
2835,823.8826872619017,3.0,3.0,48.467974425671926
2859,823.8826872619017,1.0,1.0,13.501653606231041
2870,823.8826872619017,2.0,2.0,37.5043751220351
2872,823.8826872619017,2.0,2.0,40.78090110461475
2873,823.8826872619017,1.0,1.0,24.67212824816123
2874,823.8826872619017,1.0,1.0,13.920690072909796
2880,823.8826872619017,1.0,1.0,2.065803449429403
2881,823.8826872619017,2.0,2.0,20.3935515891858
2895,823.8826872619017,8.0,13.0,180.86425998260592
2896,823.8826872619017,1.0,1.0,2.5621928440840174
2897,823.8826872619017,5.0,6.0,61.744980877055404
2899,823.8826872619017,1.0,1.0,10.366975144027954
2902,823.8826872619017,4.0,7.0,46.10564793793454
2903,823.8826872619017,1.0,2.0,8.089188146704535
2904,823.8826872619017,1.0,1.0,12.213594490525688
2905,823.8826872619017,1.0,1.0,1.444620337203853
2908,823.8826872619017,5.0,15.0,77.65735730625464
2910,823.8826872619017,0.0,1.0,0.6621473979959234
2913,823.8826872619017,6.0,11.0,112.80584708898093
2914,823.8826872619017,12.0,30.0,272.106747530763
2915,823.8826872619017,6.0,10.0,90.62310737561991
2916,823.8826872619017,4.0,4.0,18.96010071044223
2917,823.8826872619017,4.0,5.0,33.32278475073237
2919,823.8826872619017,4.0,5.0,36.128589144985135
2920,823.8826872619017,3.0,3.0,21.057917199242087
2921,823.8826872619017,4.0,4.0,30.592946097395668
2922,823.8826872619017,3.0,3.0,44.507342722620784
2923,823.8826872619017,3.0,6.0,40.946770784340785
2924,823.8826872619017,2.0,2.0,18.891132816138512
2929,823.8826872619017,3.0,3.0,17.49125460763529
2932,823.8826872619017,1.0,1.0,13.450361878367387
2934,823.8826872619017,1.0,1.0,1.9703759785784314
2935,823.8826872619017,2.0,2.0,4.033337921257222
2936,823.8826872619017,4.0,6.0,45.77809508150126
2937,823.8826872619017,2.0,2.0,29.172863741696514
2938,823.8826872619017,2.0,2.0,5.244850261924118
2939,823.8826872619017,1.0,1.0,21.11611777039861
2940,823.8826872619017,4.0,5.0,30.44136806123945
2941,823.8826872619017,1.0,1.0,5.891975630370431
2944,823.8826872619017,1.0,1.0,6.6282192093804735
2977,823.8826872619017,1.0,1.0,20.80385594278648
2978,823.8826872619017,3.0,3.0,71.39606466064816
2980,823.8826872619017,1.0,1.0,19.792532489276056
2981,823.8826872619017,1.0,1.0,25.353402406112366
2982,823.8826872619017,1.0,1.0,27.278664876873535
2984,823.8826872619017,1.0,1.0,13.990193087784872
2987,823.8826872619017,3.0,3.0,14.702383333751657
2988,823.8826872619017,1.0,1.0,2.4768292401892116
2995,823.8826872619017,1.0,1.0,5.0218886055389
2996,823.8826872619017,1.0,1.0,5.878609509080871
3000,823.8826872619017,5.0,8.0,100.46796471559117
3001,823.8826872619017,10.0,24.0,215.04469004962962
3002,823.8826872619017,9.0,12.0,128.80654137114072
3003,823.8826872619017,2.0,2.0,27.453888462805008
3005,823.8826872619017,5.0,8.0,64.5988258520354
3008,823.8826872619017,7.0,13.0,116.85288688383594
3009,823.8826872619017,7.0,11.0,117.91072271546773
3010,823.8826872619017,4.0,6.0,38.03286661206969
3011,823.8826872619017,1.0,1.0,2.9575752628055794
3012,823.8826872619017,2.0,2.0,10.981662564445509
3014,823.8826872619017,1.0,1.0,5.750107310370413
3015,823.8826872619017,3.0,4.0,30.95518251762653
3016,823.8826872619017,1.0,1.0,3.00885168599234
3019,823.8826872619017,1.0,1.0,2.663078435120607
3020,823.8826872619017,10.0,37.0,251.12607076871546
3021,823.8826872619017,4.0,10.0,59.739482076926656
3022,823.8826872619017,1.0,1.0,11.187799792211138
3023,823.8826872619017,5.0,9.0,60.67232286421374
3026,823.8826872619017,5.0,8.0,43.49100334955822
3028,823.8826872619017,1.0,1.0,12.145136119761027
3029,823.8826872619017,5.0,6.0,62.48044470677861
3030,823.8826872619017,1.0,1.0,13.569471771975591
3033,823.8826872619017,2.0,2.0,12.086174950733733
3034,823.8826872619017,2.0,2.0,6.081656272993379
3035,823.8826872619017,2.0,2.0,5.566804150116586
3036,823.8826872619017,1.0,1.0,15.510519470220306
3037,823.8826872619017,1.0,2.0,12.983372882172713
3039,823.8826872619017,2.0,2.0,20.389665543594425
3040,823.8826872619017,2.0,2.0,25.595300626411387
3041,823.8826872619017,3.0,5.0,24.20333616548618
3042,823.8826872619017,3.0,3.0,20.598202006005117
3044,823.8826872619017,1.0,1.0,15.731048879143566
3045,823.8826872619017,1.0,1.0,9.016326379478656
3051,823.8826872619017,1.0,1.0,18.625108379258712
3082,823.8826872619017,1.0,1.0,14.80450129283809
3092,823.8826872619017,0.0,1.0,0.7323962435036571
3093,823.8826872619017,4.0,6.0,31.264201974907145
3103,823.8826872619017,2.0,2.0,9.778169668797364
3104,823.8826872619017,2.0,5.0,11.175122379794097
3105,823.8826872619017,2.0,2.0,9.159173629255866
3106,823.8826872619017,10.0,31.0,214.8514472563468
3107,823.8826872619017,12.0,28.0,304.65041545015055
3108,823.8826872619017,7.0,22.0,86.80699168656909
3109,823.8826872619017,1.0,1.0,8.755122908231751
3111,823.8826872619017,4.0,9.0,46.24354203238062
3113,823.8826872619017,1.0,1.0,36.46084112028166
3114,823.8826872619017,2.0,2.0,9.913952335362112
3115,823.8826872619017,8.0,18.0,147.65803202334527
3116,823.8826872619017,7.0,27.0,138.55163498151654
3117,823.8826872619017,7.0,23.0,130.2252616067627
3118,823.8826872619017,2.0,2.0,16.789358852942108
3120,823.8826872619017,4.0,7.0,44.0367255723417
3121,823.8826872619017,0.0,1.0,0.25583377226289833
3123,823.8826872619017,2.0,2.0,7.650006515801221
3124,823.8826872619017,2.0,3.0,21.61129565155151
3125,823.8826872619017,2.0,2.0,8.072967715259765
3126,823.8826872619017,9.0,36.0,220.97704269043297
3127,823.8826872619017,4.0,8.0,30.066198999744657
3129,823.8826872619017,3.0,3.0,20.676091113337804
3130,823.8826872619017,2.0,2.0,4.842099549857988
3131,823.8826872619017,1.0,1.0,12.287944662523255
3132,823.8826872619017,1.0,1.0,2.9926835994343017
3135,823.8826872619017,2.0,3.0,25.981868008687364
3136,823.8826872619017,2.0,2.0,8.54392292974209
3137,823.8826872619017,3.0,3.0,35.66458648318709
3138,823.8826872619017,1.0,1.0,3.1575105518037265
3139,823.8826872619017,6.0,7.0,58.78253326910842
3140,823.8826872619017,3.0,5.0,29.91805347636063
3141,823.8826872619017,2.0,2.0,10.426542584013909
3143,823.8826872619017,1.0,1.0,12.45548247407778
3144,823.8826872619017,6.0,6.0,76.33980391053875
3145,823.8826872619017,3.0,3.0,22.06381253488095
3146,823.8826872619017,3.0,4.0,27.520438750058197
3147,823.8826872619017,1.0,1.0,10.950634067786364
3148,823.8826872619017,4.0,7.0,51.1429906633872
3149,823.8826872619017,2.0,3.0,50.60284685594779
3152,823.8826872619017,4.0,4.0,51.43354858864147
3153,823.8826872619017,3.0,3.0,36.68290347935095
3155,823.8826872619017,2.0,2.0,17.159485476009976
3177,823.8826872619017,2.0,2.0,35.39364091030132
3194,823.8826872619017,1.0,1.0,9.895762809927858
3196,823.8826872619017,1.0,1.0,2.3732425020763053
3197,823.8826872619017,2.0,2.0,45.25923734535847
3198,823.8826872619017,1.0,1.0,15.127794009385088
3210,823.8826872619017,2.0,2.0,40.53003802948235
3211,823.8826872619017,4.0,7.0,41.86752223168716
3212,823.8826872619017,8.0,21.0,147.34599025896614
3213,823.8826872619017,8.0,20.0,143.43751427431218
3214,823.8826872619017,1.0,2.0,16.538693737115103
3215,823.8826872619017,8.0,15.0,90.19884333211392
3216,823.8826872619017,4.0,6.0,31.74427043190832
3217,823.8826872619017,5.0,9.0,51.623442494843935
3218,823.8826872619017,2.0,3.0,22.170994400153816
3219,823.8826872619017,1.0,2.0,7.647540877529807
3221,823.8826872619017,5.0,11.0,53.4709822598691
3222,823.8826872619017,3.0,4.0,20.270242122877907
3223,823.8826872619017,8.0,16.0,104.05478463828162
3224,823.8826872619017,3.0,4.0,22.71221392363772
3225,823.8826872619017,2.0,2.0,11.423425473912825
3226,823.8826872619017,1.0,1.0,7.6461135313913005
3228,823.8826872619017,1.0,1.0,15.168120223227252
3230,823.8826872619017,1.0,1.0,8.339991499246684
3231,823.8826872619017,2.0,2.0,4.224594734716073
3232,823.8826872619017,3.0,4.0,22.263099000130833
3233,823.8826872619017,2.0,4.0,10.860325194726167
3234,823.8826872619017,1.0,1.0,2.947033491973029
3235,823.8826872619017,3.0,5.0,29.198043694014505
3239,823.8826872619017,4.0,6.0,40.1912365507941
3240,823.8826872619017,4.0,7.0,44.10846343117236
3241,823.8826872619017,1.0,1.0,7.460530300365586
3242,823.8826872619017,2.0,3.0,6.508320805159542
3244,823.8826872619017,2.0,3.0,40.352487388887546
3245,823.8826872619017,7.0,14.0,103.3997005356239
3246,823.8826872619017,1.0,1.0,13.489022337627002
3247,823.8826872619017,1.0,1.0,16.198110947357886
3249,823.8826872619017,1.0,2.0,9.851033884358221
3250,823.8826872619017,3.0,3.0,34.88480693541698
3255,823.8826872619017,2.0,2.0,16.531946038167714
3256,823.8826872619017,1.0,1.0,14.042843479230601
3258,823.8826872619017,1.0,1.0,9.378009249618456
3259,823.8826872619017,1.0,1.0,4.618043464074615
3264,823.8826872619017,3.0,3.0,32.27256162770715
3265,823.8826872619017,1.0,2.0,25.225690124804075
3270,823.8826872619017,1.0,1.0,23.11927733344593
3275,823.8826872619017,2.0,2.0,13.577838967669864
